session_year,party,seats_over_side,caption,table_str,data,legislator,id,seat
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Dan Gardner</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Gardner, Dan",13,40
1997-01-01T12:00:00Z,Democrat,NA,"<strong>George Eighmey</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Eighmey, George",14,48
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Randall Edwards</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Edwards, Randall",15,56
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Frank Shields</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Shields, Frank",16,2
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Mike Fahey</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Fahey, Mike",17,9
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Lonnie Roberts</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Roberts, Lonnie",18,17
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Kurt Schrader</strong><br/>Democrat<br/>Male<br/>Representing Canby, Clackamas.",NA,legislators,"Schrader, Kurt",19,25
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Richard Devlin</strong><br/>Democrat<br/>Male<br/>Representing Tualatin, Clackamas, Washington.",NA,legislators,"Devlin, Richard",20,33
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Larry Sowa</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Sowa, Larry",21,41
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Bryan Johnston</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion, Polk.",NA,legislators,"Johnston, Bryan",22,49
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Tom Whelan</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Whelan, Tom",23,57
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Peter Courtney</strong><br/>Democrat<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Courtney, Peter",24,3
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Floyd Prozanski</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Prozanski, Floyd",25,10
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Lee Beyer</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.",NA,legislators,"Beyer, Lee",26,18
1997-01-01T12:00:00Z,Democrat,NA,<strong>Tony Corcoran</strong><br/>Democrat<br/>Male<br/>Representing Cottage Grove.,NA,legislators,"Corcoran, Tony",27,26
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Mike Lehman</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,legislators,"Lehman, Mike",28,34
1997-01-01T12:00:00Z,Democrat,NA,"<strong>Bob Jenson</strong><br/>Democrat<br/>Male<br/>Representing Pendleton, Morrow, Umatilla.<br/><br/><em>Bob Jenson changed from Democrat to<br/>Independent on February 27, 1998.Bob<br/>Jenson is the only Oregon legislator<br/>who has served with a different party<br/>affiliation for each of his three terms.<br/>First, serving as a Democrat in 1977,<br/>then as a independent in 1999 and,<br/>finally, as a Republican in 2001.</em>",NA,legislators,"Jenson, Bob",29,42
1997-01-01T12:00:00Z,Republican,NA,"<strong>Lynn Snodgrass</strong><br/>Republican<br/>Female<br/>Representing Boring, Clackamas, Multnomah.",NA,legislators,"Snodgrass, Lynn",30,50
1997-01-01T12:00:00Z,Republican,NA,"<strong>Jane Lokan</strong><br/>Republican<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Lokan, Jane",31,4
1997-01-01T12:00:00Z,Republican,NA,"<strong>Leslie Lewis</strong><br/>Republican<br/>Female<br/>Representing Newberg, Yamhill.",NA,legislators,"Lewis, Leslie",32,11
1997-01-01T12:00:00Z,Republican,NA,"<strong>Carolyn Oakley</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,legislators,"Oakley, Carolyn",33,19
1997-01-01T12:00:00Z,Republican,NA,"<strong>Elizabeth (Liz) VanLeeuwen</strong><br/>Republican<br/>Female<br/>Representing Halsey, Linn.",NA,legislators,"VanLeeuwen, Elizabeth (Liz)",34,27
1997-01-01T12:00:00Z,Republican,NA,"<strong>Patti Milne</strong><br/>Republican<br/>Female<br/>Representing Woodburn, Marion, Yamhill.",NA,legislators,"Milne, Patti",35,35
1997-01-01T12:00:00Z,Republican,NA,"<strong>Charles Starr</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Starr, Charles",36,43
1997-01-01T12:00:00Z,Republican,NA,"<strong>Jim Hill</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Hill, Jim",37,51
1997-01-01T12:00:00Z,Republican,NA,"<strong>Ken Strobeck</strong><br/>Republican<br/>Male<br/>Representing Beaverton, Washington.",NA,legislators,"Strobeck, Ken",38,5
1997-01-01T12:00:00Z,Republican,NA,"<strong>Chuck Carpenter</strong><br/>Republican<br/>Male<br/>Representing Portland, Columbia, Multnomah,<br/>Washington.",NA,legislators,"Carpenter, Chuck",39,12
1997-01-01T12:00:00Z,Republican,NA,"<strong>Tom Brian</strong><br/>Republican<br/>Male<br/>Representing Tigard, Washington.",NA,legislators,"Brian, Tom",40,20
1997-01-01T12:00:00Z,Republican,NA,"<strong>John Minnis</strong><br/>Republican<br/>Male<br/>Representing Wood Village, Multnomah.",NA,legislators,"Minnis, John",41,28
1997-01-01T12:00:00Z,Republican,NA,"<strong>Ron Sunseri</strong><br/>Republican<br/>Male<br/>Representing Gresham, Multnomah.",NA,legislators,"Sunseri, Ron",42,36
1997-01-01T12:00:00Z,Republican,NA,"<strong>Ron Adams</strong><br/>Republican<br/>Male<br/>Representing Marylhurst, Clackamas, Washington.",NA,legislators,"Adams, Ron",43,44
1997-01-01T12:00:00Z,Republican,NA,"<strong>Roger Beyer</strong><br/>Republican<br/>Male<br/>Representing Molalla, Clackamas, Linn, Marion.",NA,legislators,"Beyer, Roger",44,52
1997-01-01T12:00:00Z,Republican,NA,"<strong>Larry Wells</strong><br/>Republican<br/>Male<br/>Representing Jefferson, Marion.",NA,legislators,"Wells, Larry",45,58
1997-01-01T12:00:00Z,Republican,NA,"<strong>Lane Shetterly</strong><br/>Republican<br/>Male<br/>Representing Dallas, Benton, Polk.",NA,legislators,"Shetterly, Lane",46,6
1997-01-01T12:00:00Z,Republican,NA,"<strong>Jim Welsh</strong><br/>Republican<br/>Male<br/>Representing Elmira, Douglas, Lane.",NA,legislators,"Welsh, Jim",47,13
1997-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kruse</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Kruse, Jeff",48,21
1997-01-01T12:00:00Z,Republican,NA,"<strong>William E. (Bill) Markham</strong><br/>Republican<br/>Male<br/>Representing Riddle, Douglas, Jackson, Josephine.",NA,legislators,"Markham, William E. (Bill)",49,29
1997-01-01T12:00:00Z,Republican,NA,"<strong>Ken Messerle</strong><br/>Republican<br/>Male<br/>Representing Coos Bay, Curry, Coos.",NA,legislators,"Messerle, Ken",50,37
1997-01-01T12:00:00Z,Republican,NA,"<strong>Bob Repine</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.<br/><br/><em>Bob Repine resigned on January 7, 1998.<br/>Carl Wilson was appointed on February 9,<br/>1998 to fill the vacancy.</em>",NA,legislators,"Repine, Bob",51,45
1997-01-01T12:00:00Z,Republican,NA,"<strong>John Watt</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Watt, John",52,53
1997-01-01T12:00:00Z,Republican,NA,"<strong>Eldon Johnson</strong><br/>Republican<br/>Male<br/>Representing Central Point, Jackson, Josephine.",NA,legislators,"Johnson, Eldon",53,59
1997-01-01T12:00:00Z,Republican,NA,"<strong>Steve Harper</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Harper, Steve",54,14
1997-01-01T12:00:00Z,Republican,NA,"<strong>Dennis Luke</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes, Klamath.",NA,legislators,"Luke, Dennis",55,22
1997-01-01T12:00:00Z,Republican,NA,"<strong>Ben Westlund</strong><br/>Republican<br/>Male<br/>Representing Bend, Jefferson, Deschutes, Wasco.",NA,legislators,"Westlund, Ben",56,30
1997-01-01T12:00:00Z,Republican,NA,"<strong>Bob Montgomery</strong><br/>Republican<br/>Male<br/>Representing Cascade Locks, Hood River, Clackamas,<br/>Multnomah, Wasco.",NA,legislators,"Montgomery, Bob",57,38
1997-01-01T12:00:00Z,Republican,NA,"<strong>Mark Simmons</strong><br/>Republican<br/>Male<br/>Representing Elgin, Union, Wallowa, Umatilla.",NA,legislators,"Simmons, Mark",58,46
1997-01-01T12:00:00Z,Republican,NA,"<strong>Lynn Lundquist</strong><br/>Republican<br/>Male<br/>Representing Powell Butte, Baker, Crook, Gilliam,<br/>Grant, Sherman, Wheeler, Morrow, Wasco.",NA,legislators,"Lundquist, Lynn",59,54
1997-01-01T12:00:00Z,Republican,NA,"<strong>D.E. (Denny) Jones</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur, Klamath.<br/><br/><em>D.E. (Denny) Jones was 88 years old when<br/>he left office in 1977, making him the<br/>oldest legislator to serve in the Oregon<br/>Legislative Assembly to date. He served<br/>13 legislative sessions representing<br/>House District 60.</em>",NA,legislators,"Jones, D.E. (Denny)",60,60
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Jacqueline Taylor</strong><br/>Democrat<br/>Female<br/>Representing Astoria, Clatsop, Columbia.",NA,legislators,"Taylor, Jacqueline",1,7
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Elaine Hopson</strong><br/>Democrat<br/>Female<br/>Representing Tillamook, Clatsop, Columbia, Tillamook,<br/>Washington.",NA,legislators,"Hopson, Elaine",2,15
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Anitra Rasmussen</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Rasmussen, Anitra",3,23
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Diane Rosenbaum</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Rosenbaum, Diane",4,31
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Deborah Kafoury</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Kafoury, Deborah",5,39
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Jo Ann Bowman</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Bowman, Jo Ann",6,47
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Kathy Lowe</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Lowe, Kathy",7,55
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Barbara Ross</strong><br/>Democrat<br/>Female<br/>Representing Corvallis, Benton.",NA,legislators,"Ross, Barbara",8,1
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Kitty Piercy</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,legislators,"Piercy, Kitty",9,8
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Vicki Walker</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,legislators,"Walker, Vicki",10,16
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Judy Uherbelau</strong><br/>Democrat<br/>Female<br/>Representing Ashland, Jackson.",NA,legislators,"Uherbelau, Judy",11,24
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Terry Thompson</strong><br/>Democrat<br/>Male<br/>Representing Newport, Lincoln, Lane, Polk, Tillamook,<br/>Yamhill.",NA,legislators,"Thompson, Terry",12,32
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Ryan Deckert</strong><br/>Democrat<br/>Male<br/>Representing Beaverton, Washington.",NA,legislators,"Deckert, Ryan",13,40
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Chris Beck</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Beck, Chris",14,48
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Dan Gardner</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Gardner, Dan",15,56
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Randall Edwards</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Edwards, Randall",16,2
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Jeff Merkley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Merkley, Jeff",17,9
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Gary Hansen</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Hansen, Gary",18,17
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Randy Leonard</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Leonard, Randy",19,25
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Kurt Schrader</strong><br/>Democrat<br/>Male<br/>Representing Canby, Clackamas.",NA,legislators,"Schrader, Kurt",20,33
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Richard Devlin</strong><br/>Democrat<br/>Male<br/>Representing Tualatin, Clackamas, Washington.",NA,legislators,"Devlin, Richard",21,41
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Floyd Prozanski</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Prozanski, Floyd",22,49
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Bill Morrisette</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.",NA,legislators,"Morrisette, Bill",23,57
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Al King</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.",NA,legislators,"King, Al",24,3
1999-01-01T12:00:00Z,Democrat,NA,"<strong>Mike Lehman</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,legislators,"Lehman, Mike",25,10
1999-01-01T12:00:00Z,Republican,NA,"<strong>Lynn Snodgrass</strong><br/>Republican<br/>Female<br/>Representing Clackamas, Clackamas, Multnomah.",NA,legislators,"Snodgrass, Lynn",26,18
1999-01-01T12:00:00Z,Republican,NA,"<strong>Karen Minnis</strong><br/>Republican<br/>Female<br/>Representing Fairview, Multnomah.",NA,legislators,"Minnis, Karen",27,26
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jane Lokan</strong><br/>Republican<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Lokan, Jane",28,34
1999-01-01T12:00:00Z,Republican,NA,"<strong>Leslie Lewis</strong><br/>Republican<br/>Female<br/>Representing Newberg, Yamhill.",NA,legislators,"Lewis, Leslie",29,42
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jackie Winters</strong><br/>Republican<br/>Female<br/>Representing Salem, Marion, Polk.",NA,legislators,"Winters, Jackie",30,50
1999-01-01T12:00:00Z,Republican,NA,"<strong>Betsy Close</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,legislators,"Close, Betsy",31,4
1999-01-01T12:00:00Z,Republican,NA,"<strong>Juley Gianella</strong><br/>Republican<br/>Female<br/>Representing Aurora, Marion, Yamhill.",NA,legislators,"Gianella, Juley",32,11
1999-01-01T12:00:00Z,Republican,NA,"<strong>Susan Morgan</strong><br/>Republican<br/>Female<br/>Representing Myrtle Creek, Douglas, Jackson,<br/>Josephine.",NA,legislators,"Morgan, Susan",33,19
1999-01-01T12:00:00Z,Republican,NA,"<strong>Bruce Starr</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Starr, Bruce",34,27
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jim Hill</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Hill, Jim",35,35
1999-01-01T12:00:00Z,Republican,NA,"<strong>Ken Strobeck</strong><br/>Republican<br/>Male<br/>Representing Beaverton, Washington.",NA,legislators,"Strobeck, Ken",36,43
1999-01-01T12:00:00Z,Republican,NA,"<strong>Bill Witt</strong><br/>Republican<br/>Male<br/>Representing Portland, Columbia, Multnomah,<br/>Washington.",NA,legislators,"Witt, Bill",37,51
1999-01-01T12:00:00Z,Republican,NA,"<strong>Max Williams</strong><br/>Republican<br/>Male<br/>Representing Tigard, Washington.",NA,legislators,"Williams, Max",38,5
1999-01-01T12:00:00Z,Republican,NA,"<strong>Ron Sunseri</strong><br/>Republican<br/>Male<br/>Representing Gresham, Multnomah.",NA,legislators,"Sunseri, Ron",39,12
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jerry Krummel</strong><br/>Republican<br/>Male<br/>Representing Wilsonville, Clackamas, Washington.",NA,legislators,"Krummel, Jerry",40,20
1999-01-01T12:00:00Z,Republican,NA,"<strong>Roger Beyer</strong><br/>Republican<br/>Male<br/>Representing Molalla, Clackamas, Linn, Marion.",NA,legislators,"Beyer, Roger",41,28
1999-01-01T12:00:00Z,Republican,NA,"<strong>Larry Wells</strong><br/>Republican<br/>Male<br/>Representing Jefferson, Marion.",NA,legislators,"Wells, Larry",42,36
1999-01-01T12:00:00Z,Republican,NA,"<strong>Kevin L. Mannix</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Mannix, Kevin L.",43,44
1999-01-01T12:00:00Z,Republican,NA,"<strong>Vic Backlund</strong><br/>Republican<br/>Male<br/>Representing Keizer, Marion.",NA,legislators,"Backlund, Vic",44,52
1999-01-01T12:00:00Z,Republican,NA,"<strong>Lane Shetterly</strong><br/>Republican<br/>Male<br/>Representing Dallas, Benton, Polk.",NA,legislators,"Shetterly, Lane",45,58
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kropf</strong><br/>Republican<br/>Male<br/>Representing Halsey, Linn.",NA,legislators,"Kropf, Jeff",46,6
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jim Welsh</strong><br/>Republican<br/>Male<br/>Representing Elmira, Douglas, Lane.",NA,legislators,"Welsh, Jim",47,13
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kruse</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Kruse, Jeff",48,21
1999-01-01T12:00:00Z,Republican,NA,"<strong>Ken Messerle</strong><br/>Republican<br/>Male<br/>Representing Coos Bay, Curry, Coos.",NA,legislators,"Messerle, Ken",49,29
1999-01-01T12:00:00Z,Republican,NA,"<strong>Carl Wilson</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,legislators,"Wilson, Carl",50,37
1999-01-01T12:00:00Z,Republican,NA,"<strong>Rob Patridge</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Patridge, Rob",51,45
1999-01-01T12:00:00Z,Republican,NA,"<strong>Jason Atkinson</strong><br/>Republican<br/>Male<br/>Representing Jacksonville, Jackson, Josephine.",NA,legislators,"Atkinson, Jason",52,53
1999-01-01T12:00:00Z,Republican,NA,"<strong>Steve Harper</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Harper, Steve",53,59
1999-01-01T12:00:00Z,Republican,NA,"<strong>Tim Knopp</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes, Klamath.",NA,legislators,"Knopp, Tim",54,14
1999-01-01T12:00:00Z,Republican,NA,"<strong>Ben Westlund</strong><br/>Republican<br/>Male<br/>Representing Bend, Jefferson, Deschutes, Wasco.",NA,legislators,"Westlund, Ben",55,22
1999-01-01T12:00:00Z,Republican,NA,"<strong>Bob Montgomery</strong><br/>Republican<br/>Male<br/>Representing Cascade Locks, Hood River, Clackamas,<br/>Multnomah, Wasco.",NA,legislators,"Montgomery, Bob",56,30
1999-01-01T12:00:00Z,Republican,NA,"<strong>Mark Simmons</strong><br/>Republican<br/>Male<br/>Representing Elgin, Union, Wallowa, Umatilla.",NA,legislators,"Simmons, Mark",57,38
1999-01-01T12:00:00Z,Republican,NA,"<strong>Lynn Lundquist</strong><br/>Republican<br/>Male<br/>Representing Butte, Baker, Crook, Gilliam, Grant,<br/>Sherman, Wheeler, Morrow, Wasco.",NA,legislators,"Lundquist, Lynn",58,46
1999-01-01T12:00:00Z,Republican,NA,"<strong>R. Thomas Butler</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur, Klamath.",NA,legislators,"Butler, R. Thomas",59,54
1999-01-01T12:00:00Z,Independent,NA,"<strong>Bob Jenson</strong><br/>Independent<br/>Male<br/>Representing Pendleton, Morrow, Umatilla.",NA,legislators,"Jenson, Bob",60,60
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Elizabeth (Betsy) Johnson</strong><br/>Democrat<br/>Female<br/>Representing Scappoose, Clatsop, Columbia.",NA,legislators,"Johnson, Elizabeth (Betsy)",1,7
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Elaine Hopson</strong><br/>Democrat<br/>Female<br/>Representing Tillamook, Clatsop, Columbia, Tillamook,<br/>Washington.",NA,legislators,"Hopson, Elaine",2,15
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Mary Nolan</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Nolan, Mary",3,23
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Diane Rosenbaum</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Rosenbaum, Diane",4,31
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Deborah Kafoury</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Kafoury, Deborah",5,39
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Jo Ann Bowman</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.<br/><br/><em>Jo Ann Bowman resigned on March 15,<br/>2001. Jackie Dingfelder was appointed on<br/>April 6, 2001 to fill the vacancy.</em>",NA,legislators,"Bowman, Jo Ann",6,47
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Laurie Monnes Anderson</strong><br/>Democrat<br/>Female<br/>Representing Gresham, Multnomah.",NA,legislators,"Monnes Anderson, Laurie",7,55
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Carolyn Tomei</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Tomei, Carolyn",8,1
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Kathy Lowe</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Lowe, Kathy",9,8
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Kelley Wirth</strong><br/>Democrat<br/>Female<br/>Representing Corvallis, Benton.",NA,legislators,"Wirth, Kelley",10,16
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Vicki Walker</strong><br/>Democrat<br/>Female<br/>Representing Eugene, Lane.",NA,legislators,"Walker, Vicki",11,24
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Joanne Verger</strong><br/>Democrat<br/>Female<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,legislators,"Verger, Joanne",12,32
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Charlie Ringo</strong><br/>Democrat<br/>Male<br/>Representing Beaverton, Washington.",NA,legislators,"Ringo, Charlie",13,40
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Mark Hass</strong><br/>Democrat<br/>Male<br/>Representing Portland, Washington.",NA,legislators,"Hass, Mark",14,48
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Chris Beck</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Beck, Chris",15,56
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Dan Gardner</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Gardner, Dan",16,2
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Steve March</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"March, Steve",17,9
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Jeff Merkley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Merkley, Jeff",18,17
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Gary Hansen</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Hansen, Gary",19,25
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Randy Leonard</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Leonard, Randy",20,33
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Kurt Schrader</strong><br/>Democrat<br/>Male<br/>Representing Canby, Clackamas.",NA,legislators,"Schrader, Kurt",21,41
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Richard Devlin</strong><br/>Democrat<br/>Male<br/>Representing Tualatin, Clackamas, Washington.",NA,legislators,"Devlin, Richard",22,49
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Robert Ackerman</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Ackerman, Robert",23,57
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Phil Barnhart</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Barnhart, Phil",24,3
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Bill Morrisette</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.<br/><br/><em>Bill Morrisette​ resigned on September<br/>25, 2001. Elizabeth Terry Beyer was<br/>appointed November 9, 2001 to fill the<br/>vacancy.</em>",NA,legislators,"Morrisette, Bill",25,10
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Al King</strong><br/>Democrat<br/>Male<br/>Representing Springfield, Lane.",NA,legislators,"King, Al",26,18
2001-01-01T12:00:00Z,Democrat,NA,"<strong>Alan Bates</strong><br/>Democrat<br/>Male<br/>Representing Eagle Point, Jackson.",NA,legislators,"Bates, Alan",27,26
2001-01-01T12:00:00Z,Republican,NA,"<strong>Jan Lee</strong><br/>Republican<br/>Female<br/>Representing Clackamas, Clackamas, Multnomah.<br/><br/><em>Changed from Republican to Independent<br/>on June 5, 2001.​Changed from Independent<br/>to Democrat on July 19, 2001.</em>",NA,legislators,"Lee, Jan",28,34
2001-01-01T12:00:00Z,Republican,NA,"<strong>Karen Minnis</strong><br/>Republican<br/>Female<br/>Representing Fairview, Multnomah.",NA,legislators,"Minnis, Karen",29,42
2001-01-01T12:00:00Z,Republican,NA,"<strong>Tootie Smith</strong><br/>Republican<br/>Female<br/>Representing Molalla, Clackamas, Linn, Marion.",NA,legislators,"Smith, Tootie",30,50
2001-01-01T12:00:00Z,Republican,NA,"<strong>Donna G. Nelson</strong><br/>Republican<br/>Female<br/>Representing McMinnville, Yamhill.",NA,legislators,"Nelson, Donna G.",31,4
2001-01-01T12:00:00Z,Republican,NA,"<strong>Jackie Winters</strong><br/>Republican<br/>Female<br/>Representing Salem, Marion, Polk.",NA,legislators,"Winters, Jackie",32,11
2001-01-01T12:00:00Z,Republican,NA,"<strong>Janet Carlson</strong><br/>Republican<br/>Female<br/>Representing Salem, Marion.",NA,legislators,"Carlson, Janet",33,19
